SOPR,date,Active_MVRV,Price,buy_score,sell_score
0.9852586693,2019-09-02,1.0851004885,9963.1679166667,0.0,0.16386885025707815
1.0078894878,2019-09-03,1.144561763,10528.2079166667,0.0,0.16984101128869528
1.0372251716,2019-09-04,1.147332415,10564.5833333333,0.0,0.172831594642463
1.047681314,2019-09-05,1.1464994356,10568.24875,0.0,0.17378113252779556
1.3981945744,2019-09-06,1.1478162407,10649.55875,0.0,0.2074812802516724
1.0491429098,2019-09-07,1.1239891996,10429.9445833333,0.0,0.17248207813593486
1.0342226948,2019-09-08,1.1273309716,10469.5720833333,0.0,0.17126481735221044
1.0305477241,2019-09-09,1.1095403087,10311.2358333333,0.0,0.1697748944278628
1.0123539365,2019-09-10,1.1006600929,10232.4883333333,0.0,0.1674622491099492
1.1212082955,2019-09-11,1.0803861412,10073.5754166667,0.0,0.17660567245967868
1.0038299171,2019-09-12,1.0976576065,10238.11,0.0,0.16645278461571816
1.0299152301,2019-09-13,1.1061384909,10326.1241666667,0.0,0.16949673435393664
1.0262705692,2019-09-14,1.1081697979,10352.1345833333,0.0,0.16927706827040206
1.0237945838,2019-09-15,1.1053389753,10331.2970833333,0.0,0.16885861576114186
1.0120364834,2019-09-16,1.0989947154,10276.15,0.0,0.16732532516005083
1.0234070101,2019-09-17,1.093213236,10229.0258333333,0.0,0.16804616660319383
1.0694743158,2019-09-18,1.0890694956,10203.79625,0.0,0.1721993123100493
1.0083723546,2019-09-19,1.0680655953,10006.8525,0.0,0.1649964133337558
0.9968828345,2019-09-20,1.0859708042,10180.15875,0.0,0.16503931025787028
1.0185715858,2019-09-21,1.0717250307,10050.4758333333,0.0,0.16620854203277835
1.0052356415,2019-09-22,1.0655670395,9997.1725,0.0,0.16453583778936634
0.9991261144,2019-09-23,1.0543188659,9891.9383333333,0.0,0.163230733588776
1.0658731431,2019-09-24,1.0031782884,9408.0141666667,0.0,0.16636234758702584
1.0035842082,2019-09-25,0.9055391479,8454.5029166667,0.0,0.1541458128640801
0.9323123357,2019-09-26,0.8875866809,8258.8758333333,0.0,0.14616266744996415
1.001045345,2019-09-27,0.8658640759,8054.8779166667,0.0,0.15136563287348978
0.9406243546,2019-09-28,0.8800328132,8182.55,0.0,0.1464768623275714
0.9806361606,2019-09-29,0.8703261423,8091.3645833333,0.0,0.14969358062067856
0.9605124905,2019-09-30,0.8712202952,8097.7358333333,0.0,0.14782079023171574
0.9298208708,2019-10-01,0.9013814376,8373.4383333333,0.0,0.1468057139138604
0.9860775523,2019-10-02,0.8902463469,8269.5566666667,0.0,0.1514890677798132
0.9684652939,2019-10-03,0.8893554181,8259.2508333333,0.0,0.14974300208620683
0.9821380488,2019-10-04,0.8787303387,8159.9454166667,0.0,0.15037495513537888
0.9882664291,2019-10-05,0.8760520158,8136.70125,0.0,0.1507914541791526
0.9724714263,2019-10-06,0.861252139,7999.1875,0.0,0.1483303810074593
0.9691825691,2019-10-07,0.8677444109,8060.1258333333,0.0,0.1484300573269302
0.9804896521,2019-10-08,0.8849684603,8221.0791666667,0.0,0.15061571021804065
0.9719130372,2019-10-09,0.8992447314,8355.455,0.0,0.15070594710269916
0.973905687,2019-10-10,0.9222304817,8571.64,0.0,0.15236668351803317
0.9993035662,2019-10-11,0.9053424836,8414.2616666667,0.0,0.1537227040673472
1.0132843484,2019-10-12,0.8989552424,8357.6816666667,0.0,0.15465515155686746
0.9813229667,2019-10-13,0.9020524899,8388.2633333333,0.0,0.15178792451212225
1.2701857034,2019-10-14,0.8918723624,8325.28125,0.0,0.1788404068908235
0.9576605187,2019-10-15,0.8887918716,8278.5625,0.0,0.1486707394291242
0.9757768783,2019-10-16,0.8681392852,8079.2508333333,0.0,0.14908773113341356
0.9821595575,2019-10-17,0.8657128777,8054.9975,0.0,0.14954472532174712
0.9778839501,2019-10-18,0.8586307616,7986.3904166667,0.0,0.14868186677501868
0.9978272076,2019-10-19,0.8590641781,7991.6895833333,0.0,0.15062223501839786
0.9873001871,2019-10-20,0.8654092171,8053.6079166667,0.0,0.15001832209497085
0.9528530639,2019-10-21,0.8860560302,8241.6095833333,0.0,0.14803476024872067
0.9936274079,2019-10-22,0.8839924424,8217.7841666667,0.0,0.15181328269438799
0.961816152,2019-10-23,0.8347071623,7747.05625,0.0,0.14561129110302495
0.9245944923,2019-10-24,0.80551541,7461.19,0.0,0.1401751275006591
0.9473775475,2019-10-25,0.853763626,7917.3308333333,0.0,0.14544496359790016
0.9522581119,2019-10-26,1.0037179184,9335.8125,0.0,0.15550060617213424
1.0484250715,2019-10-27,1.0109807637,9413.1966666667,0.0,0.16518785519240922
1.0718290279,2019-10-28,1.0157163351,9478.03125,0.0,0.16773518687179945
1.0735853717,2019-10-29,1.0046377637,9386.0845833333,0.0,0.16719530239586758
1.03352885,2019-10-30,0.9842976045,9198.6733333333,0.0,0.16205320254821404
1.0146179743,2019-10-31,0.9819044024,9179.49375,0.0,0.16008654273726347
1.0596453461,2019-11-01,0.979756707,9170.8804166667,0.0,0.16426757403182932
1.0129933317,2019-11-02,0.9938602907,9300.1291666667,0.0,0.1606951506969586
1.0037095264,2019-11-03,0.9877884261,9245.0270833333,0.0,0.15941657327401884
1.0138266691,2019-11-04,0.9903804576,9275.4120833333,0.0,0.16055258307020626
0.8941999596,2019-11-05,1.0024940042,9354.6033333333,0.0,0.149854289205213
1.0058969464,2019-11-06,1.0020763197,9346.53,0.0,0.16053987745815873
1.0288799333,2019-11-07,0.9913317185,9246.6958333333,0.0,0.16205708599206547
1.0059472614,2019-11-08,0.9636601241,8983.6395833333,0.0,0.1580885007817008
0.9980338966,2019-11-09,0.9459811208,8819.0525,0.0,0.1561992340347422
0.9982466927,2019-11-10,0.9551312723,8909.0625,0.0,0.15680467209617846
1.0096699213,2019-11-11,0.9440266885,8807.65125,0.0,0.15719022654887313
0.9864172474,2019-11-12,0.9375097615,8746.5254166667,0.0,0.15454350973341505
1.1342847237,2019-11-13,0.9372746271,8761.2766666667,0.0,0.16870969850122106
0.9943703175,2019-11-14,0.9283975031,8671.3825,0.0,0.15472364139380212
1.0031441759,2019-11-15,0.9150995181,8547.7091666667,0.0,0.15471486945422358
0.9881962446,2019-11-16,0.9086017579,8487.7566666667,0.0,0.15286584399782394
0.9911686543,2019-11-17,0.9135195416,8536.8370833333,0.0,0.1534653393156165
0.9891611612,2019-11-18,0.8992870858,8400.9854166667,0.0,0.1523628355174533
1.0011291342,2019-11-19,0.8705759446,8128.23125,0.0,0.1516749296840562
0.9647462076,2019-11-20,0.8693783907,8114.44,0.0,0.14810905947666717
0.9633763784,2019-11-21,0.8427949424,7856.8333333333,0.0,0.14627802994739203
0.970337348,2019-11-22,0.7912700173,7355.44875,0.0,0.14365129122889556
0.9146478099,2019-11-23,0.7824235849,7259.4029166667,0.0,0.1377447779454566
1.0246382357,2019-11-24,0.7712904466,7156.0516666667,0.0,0.14758158853746375
0.9428700943,2019-11-25,0.75436909,6985.8433333333,0.0,0.13865772473685697
0.9096170514,2019-11-26,0.7735702623,7154.5416666667,0.0,0.13669625169560903
0.9315593884,2019-11-27,0.7870931491,7272.2658333333,0.0,0.1396652381887999
0.9574734094,2019-11-28,0.8151397655,7531.9633333333,0.0,0.1439437271697624
0.9715719328,2019-11-29,0.8260237353,7633.6745833333,0.0,0.14599172967256016
0.9518683813,2019-11-30,0.8297001825,7664.3404166667,0.0,0.14433712126045584
0.9923167245,2019-12-01,0.7977090611,7366.9920833333,0.0,0.14617091293532058
0.9539553214,2019-12-02,0.7937964299,7327.02875,0.0,0.14224170414790016
0.9468218108,2019-12-03,0.7950100438,7333.0875,0.0,0.14163515957674488
0.988594053,2019-12-04,0.789488321,7281.5620833333,0.0,0.14528828389387238
0.9475089091,2019-12-05,0.7963756708,7342.1279166667,0.0,0.14178836929273803
0.9468306855,2019-12-06,0.8054054964,7420.755,0.0,0.1423006609244164
0.9881367989,2019-12-07,0.8186100436,7544.89875,0.0,0.14710637580424601
0.9909870873,2019-12-08,0.8154469084,7517.9425,0.0,0.14717749235300104
0.9922310339,2019-12-09,0.8106225901,7473.8454166667,0.0,0.14698834232527425
0.9921171223,2019-12-10,0.7926744824,7306.4341666667,0.0,0.14582987609484832
0.9654732672,2019-12-11,0.7846726494,7229.6516666667,0.0,0.14276298833889703
0.9723940523,2019-12-12,0.7804920402,7188.7066666667,0.0,0.14315943179770887
0.9794804369,2019-12-13,0.786257878,7242.385,0.0,0.14420769938232403
0.9683527191,2019-12-14,0.7792680291,7177.4620833333,0.0,0.1426935888051786
0.9974990942,2019-12-15,0.7717759223,7109.7795833333,0.0,0.14500985029264385
0.959488585,2019-12-16,0.7663422811,7056.5783333333,0.0,0.14101704571051862
0.9810311482,2019-12-17,0.7396279657,6804.22,0.0,0.14137506075719625
0.8882790971,2019-12-18,0.7407972934,6805.9791666667,0.0,0.13255444309155434
0.9526008388,2019-12-19,0.7789553776,7155.7533333333,0.0,0.1411629156770647
1.0027521581,2019-12-20,0.7804215382,7170.40875,0.0,0.14606641666338815
0.9904174474,2019-12-21,0.7803824699,7168.265,0.0,0.14488095899264686
0.9778716601,2019-12-22,0.7893076403,7253.1875,0.0,0.14424840125639068
0.9803350767,2019-12-23,0.816469302,7506.0083333333,0.0,0.14622128024420716
1.0274427271,2019-12-24,0.7949462115,7309.11625,0.0,0.1493630230548154
0.8954255494,2019-12-25,0.7873695565,7227.4620833333,0.0,0.1362174968346555
0.9842960291,2019-12-26,0.7885271839,7235.6195833333,0.0,0.1448146302713929
0.9739226788,2019-12-27,0.7857221348,7207.965,0.0,0.14364042927117024
0.9787740875,2019-12-28,0.7977978115,7320.1320833333,0.0,0.14487778145396055
0.9998433138,2019-12-29,0.8033482737,7374.0245833333,0.0,0.14725330233960843
0.9519222104,2019-12-30,0.7976526269,7312.9525,0.0,0.14229327099110747
0.9881647037,2019-12-31,0.7876748029,7220.4641666667,0.0,0.14513115693392767
0.9920228684,2020-01-01,0.7875137959,7221.0495833333,0.0,0.14549087976958602
1.0089050032,2020-01-02,0.77435371,7101.5341666667,0.0,0.1462685484518667
